date,city,petrol_price,diesel_price
2026-01-17,Mumbai,110.75,101.83
2026-01-18,Mumbai,110.77,101.84
2026-01-19,Mumbai,110.79,101.86
2026-01-20,Mumbai,110.8,101.87
2026-01-21,Mumbai,110.82,101.89
2026-01-22,Mumbai,110.82,101.89
2026-01-23,Mumbai,110.86,101.93
2026-01-24,Mumbai,110.87,101.94
2026-01-25,Mumbai,110.88,101.95
2026-01-26,Mumbai,110.9,101.96
2026-01-27,Mumbai,110.92,101.98
2026-01-28,Mumbai,110.93,101.99
2026-01-29,Mumbai,110.93,101.99
2026-01-30,Mumbai,110.93,101.99
2026-01-31,Mumbai,110.93,102.0
2026-02-01,Mumbai,110.94,102.0
2026-02-02,Mumbai,110.95,102.01
2026-02-03,Mumbai,110.97,102.03
2026-02-04,Mumbai,110.99,102.05
2026-02-05,Mumbai,111.0,102.06
2026-02-06,Mumbai,111.02,102.07
2026-02-07,Mumbai,111.04,102.09
2026-02-08,Mumbai,111.06,102.11
2026-02-09,Mumbai,111.07,102.12
2026-02-10,Mumbai,111.08,102.13
2026-02-11,Mumbai,111.09,102.14
2026-02-12,Mumbai,111.12,102.17
2026-02-13,Mumbai,111.13,102.17
2026-02-14,Mumbai,111.15,102.2
2026-02-15,Mumbai,111.18,102.22
2026-02-16,Mumbai,111.19,102.23
2026-02-17,Mumbai,111.19,102.23
2026-02-18,Mumbai,111.2,102.24
2026-02-19,Mumbai,111.21,102.25
2026-02-20,Mumbai,111.22,102.26
2026-02-21,Mumbai,111.22,102.26
2026-02-22,Mumbai,111.25,102.29
2026-02-23,Mumbai,111.28,102.32
2026-02-24,Mumbai,111.29,102.32
2026-02-25,Mumbai,111.29,102.32
2026-02-26,Mumbai,111.3,102.33
2026-02-27,Mumbai,111.32,102.35
2026-02-28,Mumbai,111.34,102.37
2026-03-01,Mumbai,111.36,102.38
2026-03-02,Mumbai,111.37,102.4
2026-03-03,Mumbai,111.37,102.39
2026-03-04,Mumbai,111.38,102.41
2026-03-05,Mumbai,111.4,102.43
2026-03-06,Mumbai,111.41,102.43
2026-03-07,Mumbai,111.43,102.45
2026-03-08,Mumbai,111.44,102.46
2026-03-09,Mumbai,111.45,102.47
2026-03-10,Mumbai,111.45,102.47
2026-03-11,Mumbai,111.47,102.49
2026-03-12,Mumbai,111.47,102.49
2026-03-13,Mumbai,111.49,102.51
2026-03-14,Mumbai,111.5,102.52
2026-03-15,Mumbai,111.52,102.53
2026-03-16,Mumbai,111.52,102.54
2026-03-17,Mumbai,111.54,102.55
2026-03-18,Mumbai,111.55,102.56
2026-03-19,Mumbai,111.56,102.58
2026-03-20,Mumbai,111.57,102.58
2026-03-21,Mumbai,111.57,102.58
2026-03-22,Mumbai,111.58,102.59
2026-03-23,Mumbai,111.59,102.6
2026-03-24,Mumbai,111.59,102.6
2026-03-25,Mumbai,111.6,102.61
2026-03-26,Mumbai,111.6,102.61
2026-03-27,Mumbai,111.61,102.62
2026-03-28,Mumbai,111.62,102.63
2026-03-29,Mumbai,111.64,102.64
2026-03-30,Mumbai,111.67,102.67
2026-03-31,Mumbai,111.68,102.68
2026-04-01,Mumbai,111.7,102.7
2026-04-02,Mumbai,111.71,102.71
2026-04-03,Mumbai,111.72,102.72
2026-04-04,Mumbai,111.73,102.73
2026-04-05,Mumbai,111.75,102.75
2026-04-06,Mumbai,111.77,102.77
2026-04-07,Mumbai,111.76,102.76
2026-04-08,Mumbai,111.77,102.77
2026-04-09,Mumbai,111.78,102.78
2026-04-10,Mumbai,111.79,102.78
2026-04-11,Mumbai,111.81,102.8
2026-04-12,Mumbai,111.82,102.81
2026-04-13,Mumbai,111.84,102.83
2026-04-14,Mumbai,111.85,102.84
2026-04-15,Mumbai,111.86,102.85
2026-04-16,Mumbai,111.88,102.86
2026-04-17,Mumbai,111.88,102.87
2026-04-18,Mumbai,111.89,102.88
2026-04-19,Mumbai,111.9,102.88
2026-04-20,Mumbai,111.9,102.89
2026-04-21,Mumbai,111.92,102.9
2026-04-22,Mumbai,111.94,102.92
2026-04-23,Mumbai,111.94,102.92
2026-04-24,Mumbai,111.94,102.93
2026-04-25,Mumbai,111.98,102.96
2026-04-26,Mumbai,111.98,102.96
2026-04-27,Mumbai,111.99,102.97
2026-04-28,Mumbai,112.01,102.98
2026-04-29,Mumbai,112.01,102.99
2026-04-30,Mumbai,112.02,103.0
2026-05-01,Mumbai,112.04,103.01
2026-05-02,Mumbai,112.06,103.03
2026-05-03,Mumbai,112.07,103.04
2026-05-04,Mumbai,112.09,103.06
2026-05-05,Mumbai,112.11,103.07
2026-05-06,Mumbai,112.12,103.08
2026-05-07,Mumbai,112.13,103.09
2026-05-08,Mumbai,112.14,103.1
2026-05-09,Mumbai,112.15,103.12
2026-05-10,Mumbai,112.17,103.13
2026-05-11,Mumbai,112.18,103.14
2026-05-12,Mumbai,112.19,103.15
2026-05-13,Mumbai,112.2,103.16
2026-05-14,Mumbai,112.21,103.17
2026-05-15,Mumbai,112.22,103.18
2026-05-16,Mumbai,112.24,103.19
2026-05-17,Mumbai,112.25,103.21
2026-05-18,Mumbai,112.27,103.23
2026-05-19,Mumbai,112.3,103.25
2026-05-20,Mumbai,112.31,103.26
2026-05-21,Mumbai,112.32,103.27
2026-05-22,Mumbai,112.32,103.27
2026-05-23,Mumbai,112.34,103.29
2026-05-24,Mumbai,112.36,103.3
2026-05-25,Mumbai,112.38,103.33
2026-05-26,Mumbai,112.38,103.33
2026-05-27,Mumbai,112.4,103.35
2026-05-28,Mumbai,112.42,103.37
2026-05-29,Mumbai,112.45,103.39
2026-05-30,Mumbai,112.47,103.41
2026-05-31,Mumbai,112.48,103.42
2026-06-01,Mumbai,112.48,103.42
2026-06-02,Mumbai,112.49,103.42
2026-06-03,Mumbai,112.49,103.43
2026-06-04,Mumbai,112.5,103.43
2026-06-05,Mumbai,112.5,103.44
2026-06-06,Mumbai,112.5,103.44
2026-06-07,Mumbai,112.51,103.45
2026-06-08,Mumbai,112.53,103.46
2026-06-09,Mumbai,112.55,103.48
2026-06-10,Mumbai,112.56,103.49
2026-06-11,Mumbai,112.58,103.51
2026-06-12,Mumbai,112.6,103.53
2026-06-13,Mumbai,112.6,103.53
2026-06-14,Mumbai,112.61,103.54
2026-06-15,Mumbai,112.62,103.54
2026-06-16,Mumbai,112.62,103.55
2026-06-17,Mumbai,112.63,103.56
2026-06-18,Mumbai,112.65,103.57
2026-06-19,Mumbai,112.67,103.59
2026-06-20,Mumbai,112.7,103.62
2026-06-21,Mumbai,112.71,103.63
2026-06-22,Mumbai,112.72,103.64
2026-06-23,Mumbai,112.73,103.65
2026-06-24,Mumbai,112.75,103.66
2026-06-25,Mumbai,112.76,103.68
2026-06-26,Mumbai,112.77,103.68
2026-06-27,Mumbai,112.79,103.7
2026-06-28,Mumbai,112.8,103.71
2026-06-29,Mumbai,112.82,103.73
2026-06-30,Mumbai,112.84,103.75
2021-01-01,Bengaluru,85.27,78.24
2021-01-02,Bengaluru,85.28,78.25
2021-01-03,Bengaluru,85.29,78.26
2021-01-04,Bengaluru,85.31,78.28
2021-01-05,Bengaluru,85.31,78.28
2021-01-06,Bengaluru,85.33,78.3
2021-01-07,Bengaluru,85.34,78.31
2021-01-08,Bengaluru,85.34,78.31
2021-01-09,Bengaluru,85.36,78.33
2021-01-10,Bengaluru,85.38,78.34
2021-01-11,Bengaluru,85.39,78.35
2021-01-12,Bengaluru,85.4,78.36
2021-01-13,Bengaluru,85.41,78.38
2021-01-14,Bengaluru,85.43,78.39
2021-01-15,Bengaluru,85.44,78.4
2021-01-16,Bengaluru,85.44,78.4
2021-01-17,Bengaluru,85.46,78.41
2021-01-18,Bengaluru,85.47,78.43
2021-01-19,Bengaluru,85.48,78.44
2021-01-20,Bengaluru,85.49,78.44
2021-01-21,Bengaluru,85.51,78.47
2021-01-22,Bengaluru,85.53,78.48
2021-01-23,Bengaluru,85.54,78.49
2021-01-24,Bengaluru,85.56,78.51
2021-01-25,Bengaluru,85.58,78.52
2021-01-26,Bengaluru,85.58,78.53
2021-01-27,Bengaluru,85.59,78.54
2021-01-28,Bengaluru,85.58,78.53
2021-01-29,Bengaluru,85.61,78.55
2021-01-30,Bengaluru,85.62,78.56
2021-01-31,Bengaluru,85.62,78.57
2021-02-01,Bengaluru,85.64,78.59
2021-02-02,Bengaluru,85.64,78.59
2021-02-03,Bengaluru,85.66,78.6
2021-02-04,Bengaluru,85.66,78.6
2021-02-05,Bengaluru,85.67,78.61
2021-02-06,Bengaluru,85.67,78.61
2021-02-07,Bengaluru,85.69,78.63
2021-02-08,Bengaluru,85.72,78.66
2021-02-09,Bengaluru,85.73,78.67
2021-02-10,Bengaluru,85.75,78.68
2021-02-11,Bengaluru,85.76,78.7
2021-02-12,Bengaluru,85.78,78.71
2021-02-13,Bengaluru,85.79,78.72
2021-02-14,Bengaluru,85.79,78.72
2021-02-15,Bengaluru,85.79,78.72
2021-02-16,Bengaluru,85.8,78.73
2021-02-17,Bengaluru,85.83,78.76
2021-02-18,Bengaluru,85.85,78.77
2021-02-19,Bengaluru,85.86,78.78
2021-02-20,Bengaluru,85.88,78.81
2021-02-21,Bengaluru,85.9,78.82
2021-02-22,Bengaluru,85.91,78.83
2021-02-23,Bengaluru,85.93,78.85
2021-02-24,Bengaluru,85.94,78.86
2021-02-25,Bengaluru,85.95,78.87
2021-02-26,Bengaluru,85.95,78.87
2021-02-27,Bengaluru,85.97,78.88
2021-02-28,Bengaluru,85.98,78.9
2021-03-01,Bengaluru,86.0,78.92
2021-03-02,Bengaluru,86.01,78.93
2021-03-03,Bengaluru,86.01,78.92
2021-03-04,Bengaluru,86.02,78.94
2021-03-05,Bengaluru,86.05,78.96
2021-03-06,Bengaluru,86.06,78.97
2021-03-07,Bengaluru,86.06,78.97
2021-03-08,Bengaluru,86.07,78.98
2021-03-09,Bengaluru,86.07,78.98
2021-03-10,Bengaluru,86.08,78.99
2021-03-11,Bengaluru,86.09,79.0
2021-03-12,Bengaluru,86.11,79.02
2021-03-13,Bengaluru,86.12,79.03
2021-03-14,Bengaluru,86.14,79.04
2021-03-15,Bengaluru,86.16,79.06
2021-03-16,Bengaluru,86.19,79.08
2021-03-17,Bengaluru,86.2,79.1
2021-03-18,Bengaluru,86.21,79.11
2021-03-19,Bengaluru,86.23,79.13
2021-03-20,Bengaluru,86.24,79.14
2021-03-21,Bengaluru,86.24,79.14
2021-03-22,Bengaluru,86.26,79.15
2021-03-23,Bengaluru,86.28,79.17
2021-03-24,Bengaluru,86.3,79.19
2021-03-25,Bengaluru,86.3,79.19
2021-03-26,Bengaluru,86.31,79.2
2021-03-27,Bengaluru,86.32,79.21
2021-03-28,Bengaluru,86.33,79.22
2021-03-29,Bengaluru,86.35,79.24
2021-03-30,Bengaluru,86.38,79.26
2021-03-31,Bengaluru,86.4,79.28
2021-04-01,Bengaluru,86.41,79.29
2021-04-02,Bengaluru,86.43,79.31
2021-04-03,Bengaluru,86.45,79.32
2021-04-04,Bengaluru,86.46,79.33
2021-04-05,Bengaluru,86.47,79.34
2021-04-06,Bengaluru,86.48,79.35
2021-04-07,Bengaluru,86.51,79.38
2021-04-08,Bengaluru,86.53,79.4
2021-04-09,Bengaluru,86.54,79.41
2021-04-10,Bengaluru,86.55,79.42
2021-04-11,Bengaluru,86.55,79.42
2021-04-12,Bengaluru,86.57,79.44
2021-04-13,Bengaluru,86.59,79.45
2021-04-14,Bengaluru,86.59,79.45
2021-04-15,Bengaluru,86.6,79.47
2021-04-16,Bengaluru,86.61,79.48
2021-04-17,Bengaluru,86.64,79.5
2021-04-18,Bengaluru,86.65,79.51
2021-04-19,Bengaluru,86.68,79.53
2021-04-20,Bengaluru,86.69,79.54
2021-04-21,Bengaluru,86.7,79.55
2021-04-22,Bengaluru,86.71,79.57
2021-04-23,Bengaluru,86.73,79.59
2021-04-24,Bengaluru,86.75,79.6
2021-04-25,Bengaluru,86.75,79.61
2021-04-26,Bengaluru,86.77,79.62
2021-04-27,Bengaluru,86.78,79.63
2021-04-28,Bengaluru,86.79,79.64
2021-04-29,Bengaluru,86.8,79.65
2021-04-30,Bengaluru,86.82,79.67
2021-05-01,Bengaluru,86.83,79.68
2021-05-02,Bengaluru,86.84,79.69
2021-05-03,Bengaluru,86.86,79.7
2021-05-04,Bengaluru,86.87,79.72
2021-05-05,Bengaluru,86.89,79.73
2021-05-06,Bengaluru,86.9,79.74
2021-05-07,Bengaluru,86.92,79.76
2021-05-08,Bengaluru,86.94,79.77
2021-05-09,Bengaluru,86.96,79.79
2021-05-10,Bengaluru,86.97,79.81
2021-05-11,Bengaluru,86.98,79.81
2021-05-12,Bengaluru,86.99,79.82
2021-05-13,Bengaluru,87.0,79.83
2021-05-14,Bengaluru,87.01,79.84
2021-05-15,Bengaluru,87.02,79.85
2021-05-16,Bengaluru,87.02,79.85
2021-05-17,Bengaluru,87.03,79.86
2021-05-18,Bengaluru,87.03,79.86
2021-05-19,Bengaluru,87.03,79.86
2021-05-20,Bengaluru,87.05,79.88
2021-05-21,Bengaluru,87.06,79.88
2021-05-22,Bengaluru,87.07,79.9
2021-05-23,Bengaluru,87.08,79.91
2021-05-24,Bengaluru,87.09,79.91
2021-05-25,Bengaluru,87.09,79.92
2021-05-26,Bengaluru,87.1,79.92
2021-05-27,Bengaluru,87.11,79.93
2021-05-28,Bengaluru,87.12,79.94
2021-05-29,Bengaluru,87.13,79.95
2021-05-30,Bengaluru,87.13,79.95
2021-05-31,Bengaluru,87.14,79.96
2021-06-01,Bengaluru,87.14,79.96
2021-06-02,Bengaluru,87.15,79.97
2021-06-03,Bengaluru,87.17,79.99
2021-06-04,Bengaluru,87.19,80.01
2021-06-05,Bengaluru,87.22,80.03
2021-06-06,Bengaluru,87.22,80.03
2021-06-07,Bengaluru,87.24,80.05
2021-06-08,Bengaluru,87.26,80.07
2021-06-09,Bengaluru,87.28,80.09
2021-06-10,Bengaluru,87.29,80.1
2021-06-11,Bengaluru,87.3,80.11
2021-06-12,Bengaluru,87.33,80.14
2021-06-13,Bengaluru,87.33,80.14
2021-06-14,Bengaluru,87.35,80.15
2021-06-15,Bengaluru,87.37,80.17
2021-06-16,Bengaluru,87.38,80.18
2021-06-17,Bengaluru,87.39,80.19
2021-06-18,Bengaluru,87.4,80.2
2021-06-19,Bengaluru,87.41,80.21
2021-06-20,Bengaluru,87.41,80.21
2021-06-21,Bengaluru,87.43,80.23
2021-06-22,Bengaluru,87.44,80.24
2021-06-23,Bengaluru,87.46,80.25
2021-06-24,Bengaluru,87.47,80.26
2021-06-25,Bengaluru,87.48,80.27
2021-06-26,Bengaluru,87.5,80.29
2021-06-27,Bengaluru,87.51,80.31
2021-06-28,Bengaluru,87.52,80.31
2021-06-29,Bengaluru,87.54,80.32
2021-06-30,Bengaluru,87.55,80.33
2021-07-01,Bengaluru,87.56,80.35
2021-07-02,Bengaluru,87.58,80.36
2021-07-03,Bengaluru,87.6,80.38
2021-07-04,Bengaluru,87.61,80.39
2021-07-05,Bengaluru,87.61,80.39
2021-07-06,Bengaluru,87.61,80.4
2021-07-07,Bengaluru,87.63,80.41
2021-07-08,Bengaluru,87.64,80.42
2021-07-09,Bengaluru,87.66,80.44
2021-07-10,Bengaluru,87.68,80.46
2021-07-11,Bengaluru,87.69,80.46
2021-07-12,Bengaluru,87.71,80.48
2021-07-13,Bengaluru,87.71,80.49
2021-07-14,Bengaluru,87.71,80.49
2021-07-15,Bengaluru,87.74,80.51
2021-07-16,Bengaluru,87.74,80.51
2021-07-17,Bengaluru,87.76,80.53
2021-07-18,Bengaluru,87.78,80.55
2021-07-19,Bengaluru,87.79,80.56
2021-07-20,Bengaluru,87.79,80.56
2021-07-21,Bengaluru,87.81,80.58
2021-07-22,Bengaluru,87.81,80.58
2021-07-23,Bengaluru,87.82,80.58
2021-07-24,Bengaluru,87.83,80.59
2021-07-25,Bengaluru,87.85,80.61
2021-07-26,Bengaluru,87.86,80.62
2021-07-27,Bengaluru,87.88,80.64
2021-07-28,Bengaluru,87.89,80.65
2021-07-29,Bengaluru,87.9,80.66
2021-07-30,Bengaluru,87.91,80.67
2021-07-31,Bengaluru,87.92,80.68
2021-08-01,Bengaluru,87.93,80.69
2021-08-02,Bengaluru,87.94,80.7
2021-08-03,Bengaluru,87.96,80.72
2021-08-04,Bengaluru,87.97,80.72
2021-08-05,Bengaluru,87.98,80.73
2021-08-06,Bengaluru,87.99,80.74
2021-08-07,Bengaluru,88.0,80.75
2021-08-08,Bengaluru,88.02,80.77
2021-08-09,Bengaluru,88.04,80.78
2021-08-10,Bengaluru,88.06,80.81
2021-08-11,Bengaluru,88.07,80.82
2021-08-12,Bengaluru,88.08,80.83
2021-08-13,Bengaluru,88.09,80.83
2021-08-14,Bengaluru,88.1,80.85
2021-08-15,Bengaluru,88.12,80.86
2021-08-16,Bengaluru,88.13,80.87
2021-08-17,Bengaluru,88.14,80.88
2021-08-18,Bengaluru,88.16,80.9
2021-08-19,Bengaluru,88.17,80.91
2021-08-20,Bengaluru,88.18,80.92
2021-08-21,Bengaluru,88.2,80.93
2021-08-22,Bengaluru,88.21,80.95
2021-08-23,Bengaluru,88.23,80.96
2021-08-24,Bengaluru,88.25,80.98
2021-08-25,Bengaluru,88.27,81.0
2021-08-26,Bengaluru,88.28,81.01
2021-08-27,Bengaluru,88.29,81.02
2021-08-28,Bengaluru,88.31,81.03
2021-08-29,Bengaluru,88.32,81.04
2021-08-30,Bengaluru,88.32,81.04
2021-08-31,Bengaluru,88.34,81.06
2021-09-01,Bengaluru,88.35,81.08
2021-09-02,Bengaluru,88.37,81.09
2021-09-03,Bengaluru,88.38,81.1
2021-09-04,Bengaluru,88.4,81.12
2021-09-05,Bengaluru,88.41,81.13
2021-09-06,Bengaluru,88.42,81.14
2021-09-07,Bengaluru,88.42,81.14
2021-09-08,Bengaluru,88.43,81.15
2021-09-09,Bengaluru,88.44,81.16
2021-09-10,Bengaluru,88.46,81.17
2021-09-11,Bengaluru,88.47,81.19
2021-09-12,Bengaluru,88.49,81.2
2021-09-13,Bengaluru,88.51,81.22
2021-09-14,Bengaluru,88.52,81.22
2021-09-15,Bengaluru,88.52,81.23
2021-09-16,Bengaluru,88.53,81.24
2021-09-17,Bengaluru,88.55,81.26
2021-09-18,Bengaluru,88.57,81.28
2021-09-19,Bengaluru,88.59,81.3
2021-09-20,Bengaluru,88.59,81.3
2021-09-21,Bengaluru,88.61,81.31
2021-09-22,Bengaluru,88.63,81.33
2021-09-23,Bengaluru,88.65,81.34
2021-09-24,Bengaluru,88.65,81.35
2021-09-25,Bengaluru,88.67,81.37
2021-09-26,Bengaluru,88.68,81.37
2021-09-27,Bengaluru,88.7,81.39
2021-09-28,Bengaluru,88.71,81.4
2021-09-29,Bengaluru,88.73,81.42
2021-09-30,Bengaluru,88.75,81.44
2021-10-01,Bengaluru,88.76,81.45
2021-10-02,Bengaluru,88.77,81.46
2021-10-03,Bengaluru,88.79,81.48
2021-10-04,Bengaluru,88.8,81.49
2021-10-05,Bengaluru,88.81,81.5
2021-10-06,Bengaluru,88.81,81.49
2021-10-07,Bengaluru,88.83,81.51
2021-10-08,Bengaluru,88.84,81.52
2021-10-09,Bengaluru,88.83,81.52
2021-10-10,Bengaluru,88.83,81.52
2021-10-11,Bengaluru,88.85,81.53
2021-10-12,Bengaluru,88.86,81.54
2021-10-13,Bengaluru,88.88,81.56
2021-10-14,Bengaluru,88.89,81.57
2021-10-15,Bengaluru,88.9,81.58
2021-10-16,Bengaluru,88.9,81.58
2021-10-17,Bengaluru,88.92,81.6
2021-10-18,Bengaluru,88.94,81.61
2021-10-19,Bengaluru,88.95,81.62
2021-10-20,Bengaluru,88.97,81.64
2021-10-21,Bengaluru,88.98,81.65
2021-10-22,Bengaluru,88.99,81.66
2021-10-23,Bengaluru,89.01,81.68
2021-10-24,Bengaluru,89.03,81.7
2021-10-25,Bengaluru,89.05,81.71
2021-10-26,Bengaluru,89.07,81.74
2021-10-27,Bengaluru,89.08,81.74
2021-10-28,Bengaluru,89.1,81.76
2021-10-29,Bengaluru,89.11,81.77
2021-10-30,Bengaluru,89.11,81.77
2021-10-31,Bengaluru,89.12,81.78
2021-11-01,Bengaluru,89.14,81.8
2021-11-02,Bengaluru,89.16,81.81
2021-11-03,Bengaluru,89.17,81.82
2021-11-04,Bengaluru,89.19,81.85
2021-11-05,Bengaluru,89.2,81.85
2021-11-06,Bengaluru,89.2,81.85
2021-11-07,Bengaluru,89.21,81.86
2021-11-08,Bengaluru,89.21,81.86
2021-11-09,Bengaluru,89.23,81.88
2021-11-10,Bengaluru,89.25,81.9
2021-11-11,Bengaluru,89.25,81.9
2021-11-12,Bengaluru,89.26,81.91
2021-11-13,Bengaluru,89.3,81.94
2021-11-14,Bengaluru,89.31,81.95
2021-11-15,Bengaluru,89.31,81.96
2021-11-16,Bengaluru,89.33,81.97
2021-11-17,Bengaluru,89.35,81.99
2021-11-18,Bengaluru,89.36,82.0
2021-11-19,Bengaluru,89.37,82.01
2021-11-20,Bengaluru,89.37,82.01
2021-11-21,Bengaluru,89.39,82.03
2021-11-22,Bengaluru,89.4,82.04
2021-11-23,Bengaluru,89.4,82.04
2021-11-24,Bengaluru,89.42,82.06
2021-11-25,Bengaluru,89.44,82.08
2021-11-26,Bengaluru,89.45,82.09
2021-11-27,Bengaluru,89.46,82.1
2021-11-28,Bengaluru,89.48,82.11
2021-11-29,Bengaluru,89.49,82.12
2021-11-30,Bengaluru,89.49,82.12
2021-12-01,Bengaluru,89.5,82.13
2021-12-02,Bengaluru,89.51,82.14
2021-12-03,Bengaluru,89.52,82.15
2021-12-04,Bengaluru,89.52,82.15
2021-12-05,Bengaluru,89.54,82.16
2021-12-06,Bengaluru,89.55,82.17
2021-12-07,Bengaluru,89.58,82.2
2021-12-08,Bengaluru,89.58,82.2
2021-12-09,Bengaluru,89.58,82.21
2021-12-10,Bengaluru,89.59,82.21
2021-12-11,Bengaluru,89.6,82.22
2021-12-12,Bengaluru,89.6,82.23
2021-12-13,Bengaluru,89.62,82.24
2021-12-14,Bengaluru,89.64,82.26
2021-12-15,Bengaluru,89.66,82.28
2021-12-16,Bengaluru,89.67,82.29
2021-12-17,Bengaluru,89.7,82.32
2021-12-18,Bengaluru,89.73,82.34
2021-12-19,Bengaluru,89.74,82.35
2021-12-20,Bengaluru,89.74,82.35
2021-12-21,Bengaluru,89.75,82.36
2021-12-22,Bengaluru,89.76,82.37
2021-12-23,Bengaluru,89.76,82.37
2021-12-24,Bengaluru,89.77,82.38
2021-12-25,Bengaluru,89.79,82.39
2021-12-26,Bengaluru,89.79,82.4
2021-12-27,Bengaluru,89.81,82.42
2021-12-28,Bengaluru,89.83,82.43
2021-12-29,Bengaluru,89.84,82.44
2021-12-30,Bengaluru,89.85,82.46
2021-12-31,Bengaluru,89.86,82.46
2022-01-01,Bengaluru,89.87,82.47
2022-01-02,Bengaluru,89.88,82.48
2022-01-03,Bengaluru,89.9,82.5
2022-01-04,Bengaluru,89.91,82.51
2022-01-05,Bengaluru,89.91,82.5
2022-01-06,Bengaluru,89.92,82.52
2022-01-07,Bengaluru,89.92,82.52
2022-01-08,Bengaluru,89.94,82.53
2022-01-09,Bengaluru,89.96,82.56
2022-01-10,Bengaluru,89.98,82.57
2022-01-11,Bengaluru,89.98,82.57
2022-01-12,Bengaluru,89.98,82.57
2022-01-13,Bengaluru,90.0,82.59
2022-01-14,Bengaluru,90.02,82.61
2022-01-15,Bengaluru,90.03,82.62
2022-01-16,Bengaluru,90.05,82.64
2022-01-17,Bengaluru,90.11,82.69
2022-01-18,Bengaluru,90.16,82.74
2022-01-19,Bengaluru,90.21,82.78
2022-01-20,Bengaluru,90.25,82.81
2022-01-21,Bengaluru,90.29,82.85
2022-01-22,Bengaluru,90.35,82.9
2022-01-23,Bengaluru,90.4,82.95
2022-01-24,Bengaluru,90.46,83.01
2022-01-25,Bengaluru,90.52,83.06
2022-01-26,Bengaluru,90.57,83.11
2022-01-27,Bengaluru,90.63,83.16
2022-01-28,Bengaluru,90.68,83.21
2022-01-29,Bengaluru,90.74,83.26
2022-01-30,Bengaluru,90.78,83.3
2022-01-31,Bengaluru,90.85,83.35
2022-02-01,Bengaluru,90.9,83.41
2022-02-02,Bengaluru,90.96,83.46
2022-02-03,Bengaluru,91.03,83.52
2022-02-04,Bengaluru,91.09,83.58
2022-02-05,Bengaluru,91.15,83.63
2022-02-06,Bengaluru,91.21,83.69
2022-02-07,Bengaluru,91.26,83.73
2022-02-08,Bengaluru,91.32,83.78
2022-02-09,Bengaluru,91.37,83.83
2022-02-10,Bengaluru,91.42,83.87
2022-02-11,Bengaluru,91.48,83.93
2022-02-12,Bengaluru,91.53,83.98
2022-02-13,Bengaluru,91.6,84.03
2022-02-14,Bengaluru,91.65,84.08
2022-02-15,Bengaluru,91.71,84.14
2022-02-16,Bengaluru,91.78,84.2
2022-02-17,Bengaluru,91.83,84.24
2022-02-18,Bengaluru,91.87,84.28
2022-02-19,Bengaluru,91.93,84.33
2022-02-20,Bengaluru,91.99,84.39
2022-02-21,Bengaluru,92.04,84.44
2022-02-22,Bengaluru,92.09,84.48
2022-02-23,Bengaluru,92.15,84.54
2022-02-24,Bengaluru,92.19,84.57
2022-02-25,Bengaluru,92.24,84.62
2022-02-26,Bengaluru,92.29,84.66
2022-02-27,Bengaluru,92.35,84.71
2022-02-28,Bengaluru,92.4,84.76
2022-03-01,Bengaluru,92.44,84.8
2022-03-02,Bengaluru,92.5,84.85
2022-03-03,Bengaluru,92.54,84.89
2022-03-04,Bengaluru,92.6,84.94
2022-03-05,Bengaluru,92.65,84.99
2022-03-06,Bengaluru,92.7,85.03
2022-03-07,Bengaluru,92.75,85.08
2022-03-08,Bengaluru,92.82,85.14
2022-03-09,Bengaluru,92.87,85.19
2022-03-10,Bengaluru,92.93,85.24
2022-03-11,Bengaluru,92.99,85.3
2022-03-12,Bengaluru,93.04,85.34
2022-03-13,Bengaluru,93.1,85.4
2022-03-14,Bengaluru,93.16,85.45
2022-03-15,Bengaluru,93.22,85.5
2022-03-16,Bengaluru,93.27,85.55
2022-03-17,Bengaluru,93.32,85.6
2022-03-18,Bengaluru,93.39,85.65
2022-03-19,Bengaluru,93.46,85.72
2022-03-20,Bengaluru,93.51,85.76
2022-03-21,Bengaluru,93.57,85.82
2022-03-22,Bengaluru,93.62,85.87
2022-03-23,Bengaluru,93.68,85.92
2022-03-24,Bengaluru,93.74,85.98
2022-03-25,Bengaluru,93.81,86.03
2022-03-26,Bengaluru,93.84,86.07
2022-03-27,Bengaluru,93.89,86.11
2022-03-28,Bengaluru,93.94,86.16
2022-03-29,Bengaluru,94.0,86.21
2022-03-30,Bengaluru,94.05,86.25
2022-03-31,Bengaluru,94.1,86.3
2022-04-01,Bengaluru,94.16,86.35
2022-04-02,Bengaluru,94.23,86.42
2022-04-03,Bengaluru,94.27,86.45
2022-04-04,Bengaluru,94.32,86.5
2022-04-05,Bengaluru,94.38,86.55
2022-04-06,Bengaluru,94.44,86.6
2022-04-07,Bengaluru,94.49,86.65
2022-04-08,Bengaluru,94.54,86.69
2022-04-09,Bengaluru,94.58,86.74
2022-04-10,Bengaluru,94.65,86.79
2022-04-11,Bengaluru,94.71,86.85
2022-04-12,Bengaluru,94.77,86.9
2022-04-13,Bengaluru,94.82,86.95
2022-04-14,Bengaluru,94.87,87.0
2022-04-15,Bengaluru,94.93,87.05
2022-04-16,Bengaluru,94.99,87.1
2022-04-17,Bengaluru,95.05,87.15
2022-04-18,Bengaluru,95.1,87.2
2022-04-19,Bengaluru,95.15,87.25
2022-04-20,Bengaluru,95.2,87.29
2022-04-21,Bengaluru,95.26,87.35
2022-04-22,Bengaluru,95.33,87.41
2022-04-23,Bengaluru,95.38,87.45
