listing_date,model_name,city,mileage_kmpl,age_years,kms_driven,owner,price_inr_thousands,fuel_pct_change_1yr
2025-12-23,Suzuki Access 125,Delhi,50,2.2,12781,1st Owner,61.8,4.64
2025-06-25,TVS Jupiter,Delhi,52,2.3,18461,1st Owner,50.9,4.9
2023-02-26,Bajaj Platina,Bengaluru,62,3.9,27696,1st Owner,37.0,0.61
2023-05-05,Royal Enfield Classic 350,Mumbai,35,3.9,17235,1st Owner,113.2,-2.29
2022-05-18,Royal Enfield Classic 350,Delhi,35,5.6,49209,3rd Owner,61.3,9.45
2026-03-31,Bajaj Pulsar 150,Delhi,45,4.0,27810,1st Owner,54.2,4.42
2025-09-28,Hero HF Deluxe,Mumbai,68,4.0,17971,1st Owner,35.2,4.49
2024-02-10,Suzuki Access 125,Bengaluru,50,1.4,11982,1st Owner,65.5,9.64
2022-11-10,Honda Activa 6G,Bengaluru,55,0.9,7728,1st Owner,73.2,6.81
2023-02-01,Yamaha FZ-S,Mumbai,42,3.7,26108,2nd Owner,59.1,0.59
2022-01-04,Bajaj Pulsar 150,Mumbai,45,5.1,35326,2nd Owner,42.7,0.0
2025-03-28,Honda Activa 6G,Delhi,55,2.4,17070,1st Owner,53.0,4.97
2026-03-02,TVS Jupiter,Delhi,52,3.1,27910,1st Owner,46.5,4.41
2026-06-13,TVS Jupiter,Bengaluru,52,0.7,5516,2nd Owner,60.7,4.2
2023-01-09,Bajaj Pulsar 150,Bengaluru,45,2.0,16523,1st Owner,81.8,0.56
2025-10-11,Suzuki Access 125,Delhi,50,3.0,13254,1st Owner,54.9,4.77
2023-01-06,Bajaj Platina,Mumbai,62,1.3,10392,1st Owner,55.3,0.55
2024-02-26,KTM Duke 200,Bengaluru,32,7.1,35651,1st Owner,63.0,9.69
2024-09-04,Hero Splendor Plus,Bengaluru,65,5.0,27937,2nd Owner,33.0,5.0
2023-07-21,Hero HF Deluxe,Bengaluru,68,4.8,25602,1st Owner,31.8,-5.43
2024-08-22,Hero Splendor Plus,Mumbai,65,2.0,15558,2nd Owner,51.2,4.94
2022-03-30,TVS Jupiter,Delhi,52,7.6,50890,2nd Owner,20.4,7.08
2022-06-30,Yamaha FZ-S,Delhi,42,6.8,38011,2nd Owner,34.8,11.6
2026-01-03,Yamaha FZ-S,Delhi,42,1.5,5981,1st Owner,92.5,4.6
2023-02-24,Hero Splendor Plus,Delhi,65,0.6,4029,1st Owner,69.7,0.63
2022-04-01,Bajaj Platina,Delhi,62,2.9,20136,1st Owner,45.9,7.22
2022-06-06,Honda Activa 6G,Mumbai,55,2.2,14664,3rd Owner,50.9,9.7
2022-02-04,KTM Duke 200,Mumbai,32,4.4,38397,1st Owner,90.8,0.0
2023-08-23,Honda Activa 6G,Delhi,55,6.3,53834,1st Owner,25.8,-0.65
2024-10-24,Bajaj Pulsar 150,Delhi,45,3.5,16478,2nd Owner,57.4,5.06
2022-05-23,TVS Jupiter,Bengaluru,52,1.8,8340,1st Owner,61.4,9.26
2022-12-26,Yamaha FZ-S,Delhi,42,4.4,21652,2nd Owner,52.6,0.63
2024-04-30,KTM Duke 200,Bengaluru,32,4.9,40781,1st Owner,82.1,9.66
2022-09-07,Royal Enfield Classic 350,Mumbai,35,5.9,48756,1st Owner,74.8,10.55
2022-06-20,Bajaj Pulsar 150,Bengaluru,45,4.0,20721,2nd Owner,56.4,10.59
2025-03-19,Honda Activa 6G,Delhi,55,2.3,15365,1st Owner,55.0,5.0
2026-05-01,Bajaj Pulsar 150,Delhi,45,5.4,44860,1st Owner,45.1,4.47
2026-05-14,KTM Duke 200,Delhi,32,4.0,23922,1st Owner,101.1,4.42
2022-07-17,Hero HF Deluxe,Bengaluru,68,5.3,25295,3rd Owner,27.1,11.96
2025-09-12,Hero HF Deluxe,Delhi,68,1.8,9443,1st Owner,49.9,4.74
2023-03-17,Hero HF Deluxe,Delhi,68,1.1,6920,2nd Owner,48.5,-0.09
2023-10-13,Honda Activa 6G,Mumbai,55,6.2,47946,3rd Owner,23.0,0.81
2026-06-12,KTM Duke 200,Bengaluru,32,2.7,11425,2nd Owner,117.2,4.22
2022-01-17,Honda Activa 6G,Delhi,55,5.3,45422,1st Owner,32.0,0.0
2024-05-17,Honda Activa 6G,Delhi,55,5.0,40010,1st Owner,36.5,10.02
2026-03-28,Suzuki Access 125,Bengaluru,50,3.4,24850,1st Owner,49.8,4.25
2025-08-04,TVS Jupiter,Mumbai,52,4.4,23650,1st Owner,38.0,4.52
2023-10-13,Bajaj Pulsar 150,Bengaluru,45,6.3,39913,1st Owner,38.9,0.83
2025-04-16,Hero HF Deluxe,Mumbai,68,3.4,23206,2nd Owner,34.8,4.61
2025-08-20,Hero Splendor Plus,Mumbai,65,3.4,29047,2nd Owner,39.7,4.49
2022-02-24,KTM Duke 200,Mumbai,32,5.2,23940,1st Owner,90.5,5.26
2022-08-06,Bajaj Platina,Mumbai,62,7.3,58227,1st Owner,21.8,11.31
2026-04-23,TVS Jupiter,Bengaluru,52,2.7,14745,1st Owner,52.1,4.31
2025-08-29,KTM Duke 200,Mumbai,32,7.5,40066,2nd Owner,55.7,4.52
2024-05-13,Yamaha FZ-S,Mumbai,42,3.4,25026,1st Owner,67.4,9.42
2026-05-03,Bajaj Pulsar 150,Delhi,45,0.7,6544,1st Owner,98.8,4.46
2024-06-30,Yamaha FZ-S,Bengaluru,42,7.9,33182,2nd Owner,32.9,9.54
2023-11-28,Bajaj Platina,Delhi,62,2.9,16563,1st Owner,46.8,5.4
2025-02-16,Royal Enfield Classic 350,Delhi,35,6.7,58354,1st Owner,61.1,5.04
2025-12-15,Suzuki Access 125,Mumbai,50,6.1,42525,3rd Owner,26.9,4.41
2023-01-26,Suzuki Access 125,Delhi,50,1.2,10497,3rd Owner,61.5,0.65
2025-12-01,Hero Splendor Plus,Mumbai,65,0.9,4321,1st Owner,64.0,4.46
2025-03-16,Suzuki Access 125,Delhi,50,6.8,35797,2nd Owner,28.2,5.0
2023-04-18,Bajaj Platina,Delhi,62,4.6,33765,2nd Owner,29.8,-1.61
2024-11-18,Hero HF Deluxe,Delhi,68,6.2,49462,1st Owner,23.0,4.94
2026-06-25,KTM Duke 200,Delhi,32,1.5,10126,1st Owner,143.3,4.35
2026-04-24,KTM Duke 200,Delhi,32,4.1,22472,1st Owner,99.9,4.46
2025-09-12,TVS Jupiter,Mumbai,52,4.6,18652,1st Owner,38.0,4.47
2026-06-02,Hero Splendor Plus,Mumbai,65,3.0,19063,1st Owner,45.7,4.16
2024-04-17,TVS Jupiter,Mumbai,52,2.0,9421,2nd Owner,52.6,9.45
2026-06-07,Bajaj Platina,Delhi,62,0.5,3951,1st Owner,64.5,4.38
2025-08-25,Bajaj Platina,Bengaluru,62,1.0,5556,3rd Owner,52.0,4.61
2022-09-28,Bajaj Platina,Mumbai,62,1.1,8928,1st Owner,63.5,10.12
2024-08-13,Honda Activa 6G,Delhi,55,4.7,22084,1st Owner,39.5,5.24
2023-01-25,TVS Jupiter,Bengaluru,52,3.8,21739,2nd Owner,38.0,0.63
2026-02-12,Suzuki Access 125,Bengaluru,50,7.1,31413,1st Owner,28.7,4.35
2024-08-10,Bajaj Pulsar 150,Mumbai,45,4.8,38025,2nd Owner,42.8,4.95
2023-02-27,Suzuki Access 125,Bengaluru,50,4.3,27704,1st Owner,44.0,0.61
2023-08-03,Bajaj Pulsar 150,Bengaluru,45,3.7,16333,2nd Owner,59.4,-5.18
2025-12-18,Honda Activa 6G,Delhi,55,5.4,42234,1st Owner,33.8,4.67
2025-03-25,Hero Splendor Plus,Bengaluru,65,2.9,22614,1st Owner,46.5,4.83
2024-08-15,Royal Enfield Classic 350,Bengaluru,35,7.3,52369,1st Owner,59.6,5.03
2026-03-01,TVS Jupiter,Bengaluru,52,5.8,44014,2nd Owner,26.4,4.25
2026-03-11,KTM Duke 200,Mumbai,32,1.7,14726,2nd Owner,126.5,4.19
2024-05-23,Hero HF Deluxe,Bengaluru,68,4.9,43068,1st Owner,28.4,9.63
2025-12-12,Bajaj Platina,Mumbai,62,3.9,30450,2nd Owner,35.5,4.41
2023-09-25,Hero Splendor Plus,Delhi,65,1.5,8338,2nd Owner,53.7,0.03
2026-05-31,Hero HF Deluxe,Bengaluru,68,3.0,26933,2nd Owner,36.5,4.28
2024-09-29,Bajaj Platina,Bengaluru,62,7.1,61989,2nd Owner,19.9,4.91
2024-11-04,KTM Duke 200,Bengaluru,32,1.7,7024,2nd Owner,131.5,4.79
2022-04-30,Honda Activa 6G,Delhi,55,6.4,26912,2nd Owner,28.6,8.59
2026-04-17,Yamaha FZ-S,Bengaluru,42,3.7,18482,1st Owner,64.7,4.33
2023-04-10,Royal Enfield Classic 350,Mumbai,35,5.7,29792,3rd Owner,71.9,-1.18
2023-01-20,Bajaj Platina,Delhi,62,6.5,27437,1st Owner,28.4,0.61
2026-05-17,TVS Jupiter,Delhi,52,3.6,31196,2nd Owner,36.9,4.43
2025-10-21,Bajaj Pulsar 150,Bengaluru,45,5.6,28491,1st Owner,46.7,4.55
2025-01-05,Bajaj Pulsar 150,Delhi,45,2.1,11459,1st Owner,83.6,4.93
2022-01-04,Yamaha FZ-S,Bengaluru,42,5.9,31020,1st Owner,46.3,0.0
2025-07-21,TVS Jupiter,Mumbai,52,2.4,13307,1st Owner,53.9,4.53
2024-03-18,Honda Activa 6G,Mumbai,55,2.3,18063,1st Owner,58.2,9.45
2022-08-24,KTM Duke 200,Mumbai,32,3.1,12703,1st Owner,115.8,10.82
2025-02-24,Hero Splendor Plus,Bengaluru,65,4.2,17435,3rd Owner,33.9,4.85
2025-06-13,TVS Jupiter,Delhi,52,4.5,18022,2nd Owner,36.9,4.88
2025-04-20,Honda Activa 6G,Bengaluru,55,5.2,32424,2nd Owner,32.6,4.72
2022-01-28,KTM Duke 200,Delhi,32,4.3,28904,2nd Owner,89.2,0.0
2022-04-26,Suzuki Access 125,Delhi,50,2.3,15198,1st Owner,58.8,8.41
2024-05-31,Honda Activa 6G,Bengaluru,55,5.6,37374,1st Owner,32.5,9.64
2025-09-08,Suzuki Access 125,Mumbai,50,4.5,33608,1st Owner,41.0,4.46
2024-04-05,Honda Activa 6G,Bengaluru,55,5.7,48180,1st Owner,31.9,9.7
2026-04-05,Hero Splendor Plus,Bengaluru,65,6.5,36070,1st Owner,26.1,4.26
2024-10-28,Royal Enfield Classic 350,Mumbai,35,1.8,7957,1st Owner,159.2,4.72
2024-10-30,Hero Splendor Plus,Bengaluru,65,2.2,14446,1st Owner,55.3,4.79
2026-05-19,Hero HF Deluxe,Bengaluru,68,4.5,23032,2nd Owner,30.3,4.26
2023-11-02,Royal Enfield Classic 350,Mumbai,35,4.3,29797,1st Owner,94.0,2.61
2022-07-26,Hero HF Deluxe,Bengaluru,68,3.5,20543,3rd Owner,34.4,11.87
2026-05-31,TVS Jupiter,Delhi,52,6.8,41301,1st Owner,27.2,4.43
2026-02-10,Hero HF Deluxe,Mumbai,68,5.7,35404,1st Owner,27.4,4.26
2022-07-21,KTM Duke 200,Delhi,32,1.7,12354,1st Owner,148.3,12.53
2025-12-08,TVS Jupiter,Delhi,52,4.3,35879,1st Owner,38.1,4.67
2024-05-20,Suzuki Access 125,Bengaluru,50,2.3,17762,2nd Owner,54.8,9.63
2023-08-31,Yamaha FZ-S,Bengaluru,42,3.5,22740,2nd Owner,58.5,-0.45
2022-11-14,Yamaha FZ-S,Mumbai,42,6.2,36588,2nd Owner,38.0,6.22
2022-12-20,Bajaj Pulsar 150,Delhi,45,3.1,15813,1st Owner,69.1,0.62
2022-07-06,Hero Splendor Plus,Mumbai,65,7.5,45838,1st Owner,24.5,11.12
2023-09-16,Yamaha FZ-S,Mumbai,42,0.6,5350,1st Owner,105.4,-0.13
2023-06-29,TVS Jupiter,Bengaluru,52,1.1,6080,1st Owner,62.7,-4.65
2022-01-17,Hero Splendor Plus,Bengaluru,65,4.0,23194,2nd Owner,37.4,0.0
2024-04-11,Bajaj Platina,Delhi,62,0.6,3054,3rd Owner,59.1,10.12
2022-11-05,Bajaj Pulsar 150,Delhi,45,6.8,55128,2nd Owner,29.8,7.62
2026-01-30,Bajaj Pulsar 150,Bengaluru,45,2.6,18785,3rd Owner,63.2,4.39
2024-07-03,Yamaha FZ-S,Bengaluru,42,4.4,35100,2nd Owner,48.8,9.56
2023-03-26,TVS Jupiter,Mumbai,52,3.8,21479,2nd Owner,40.9,-0.51
2022-09-16,Bajaj Pulsar 150,Bengaluru,45,6.3,53154,1st Owner,37.4,10.62
2024-06-02,TVS Jupiter,Delhi,52,5.4,32948,1st Owner,32.0,10.05
2024-05-12,Hero Splendor Plus,Delhi,65,6.9,41562,2nd Owner,23.7,10.05
2024-04-21,Royal Enfield Classic 350,Delhi,35,2.4,19104,2nd Owner,119.2,10.07
2024-11-18,Royal Enfield Classic 350,Mumbai,35,2.7,17985,1st Owner,129.9,4.65
2023-05-05,Royal Enfield Classic 350,Delhi,35,3.0,15839,1st Owner,123.3,-2.44
2026-02-04,Honda Activa 6G,Delhi,55,0.7,6190,1st Owner,69.7,4.53
2025-03-17,Hero Splendor Plus,Delhi,65,2.9,14358,2nd Owner,47.7,5.0
2025-06-03,Hero Splendor Plus,Mumbai,65,1.5,6884,1st Owner,64.4,4.62
2024-03-04,Bajaj Platina,Delhi,62,4.3,36080,2nd Owner,33.2,10.12
2026-05-13,Hero HF Deluxe,Delhi,68,1.2,8168,1st Owner,55.9,4.42
2025-06-08,Hero HF Deluxe,Bengaluru,68,1.4,7797,3rd Owner,44.9,4.7
2025-01-06,Bajaj Platina,Bengaluru,62,6.9,28283,1st Owner,26.8,4.74
2023-07-26,KTM Duke 200,Delhi,32,1.2,7823,3rd Owner,133.5,-5.58
2026-06-10,Bajaj Platina,Delhi,62,5.4,30958,1st Owner,29.9,4.38
2025-06-28,Bajaj Platina,Delhi,62,5.0,20966,1st Owner,36.5,4.88
2022-05-24,Honda Activa 6G,Bengaluru,55,6.3,34119,3rd Owner,25.4,9.29
2024-02-24,TVS Jupiter,Delhi,52,1.5,6613,1st Owner,65.3,10.08
2026-05-16,Suzuki Access 125,Delhi,50,0.6,5469,2nd Owner,73.6,4.43
2024-12-17,Bajaj Pulsar 150,Delhi,45,5.4,47067,1st Owner,42.8,4.81
2022-10-22,Bajaj Pulsar 150,Delhi,45,5.2,25671,2nd Owner,45.6,9.1
2024-06-10,Bajaj Platina,Bengaluru,62,7.4,59190,3rd Owner,18.1,9.59
2023-11-21,Hero HF Deluxe,Mumbai,68,1.4,7013,2nd Owner,49.0,4.42
2024-07-05,Bajaj Pulsar 150,Mumbai,45,1.6,7471,1st Owner,90.2,9.37
2024-04-03,Bajaj Pulsar 150,Delhi,45,4.4,24801,1st Owner,52.9,10.11
2023-03-30,Bajaj Platina,Bengaluru,62,3.2,18689,1st Owner,41.3,-0.72
2025-03-27,Hero HF Deluxe,Bengaluru,68,2.4,18516,1st Owner,46.4,4.8
2023-11-16,Bajaj Pulsar 150,Delhi,45,4.5,34107,1st Owner,50.5,4.2
2022-08-28,Hero HF Deluxe,Delhi,68,1.9,14617,2nd Owner,45.4,11.49
2024-09-13,Yamaha FZ-S,Bengaluru,42,6.8,31840,1st Owner,42.3,4.97
2023-08-27,Hero HF Deluxe,Mumbai,68,3.9,22195,1st Owner,36.5,-0.49
2023-11-20,Honda Activa 6G,Mumbai,55,0.7,6006,1st Owner,74.4,4.34
2025-02-20,Yamaha FZ-S,Bengaluru,42,4.9,24790,2nd Owner,47.3,4.83
2022-10-31,Hero Splendor Plus,Bengaluru,65,3.1,16148,1st Owner,48.0,7.83
2024-12-12,Yamaha FZ-S,Bengaluru,42,7.2,31802,2nd Owner,35.5,4.65
2023-10-12,Bajaj Platina,Bengaluru,62,6.1,26147,1st Owner,28.9,0.72
2022-10-11,Honda Activa 6G,Bengaluru,55,4.0,21881,2nd Owner,39.9,9.77
2022-08-17,Bajaj Pulsar 150,Mumbai,45,5.4,23819,2nd Owner,46.3,10.99
2022-04-20,Royal Enfield Classic 350,Delhi,35,2.2,12776,2nd Owner,130.5,8.07
2023-09-17,TVS Jupiter,Delhi,52,4.0,21587,2nd Owner,36.9,-0.1
2023-08-23,Royal Enfield Classic 350,Delhi,35,3.8,16255,1st Owner,117.6,-0.65
2024-08-09,Hero HF Deluxe,Bengaluru,68,2.8,11618,1st Owner,44.4,5.05
2022-05-12,Suzuki Access 125,Mumbai,50,5.0,39453,2nd Owner,35.0,8.6
2025-08-07,Honda Activa 6G,Bengaluru,55,4.9,23925,1st Owner,40.3,4.61
2025-01-07,Bajaj Platina,Bengaluru,62,2.9,16377,1st Owner,49.3,4.75
2025-11-01,Hero Splendor Plus,Mumbai,65,4.8,24753,1st Owner,37.3,4.4
2024-04-05,TVS Jupiter,Mumbai,52,1.9,7844,1st Owner,61.9,9.48
2025-05-27,KTM Duke 200,Bengaluru,32,2.0,18022,1st Owner,131.6,4.68
2023-08-18,Hero HF Deluxe,Bengaluru,68,5.2,43078,1st Owner,25.8,-0.73
2023-03-07,Suzuki Access 125,Bengaluru,50,4.0,35413,1st Owner,43.7,0.4
2025-01-11,Royal Enfield Classic 350,Bengaluru,35,7.3,47065,3rd Owner,51.6,4.76
2026-06-20,Hero HF Deluxe,Mumbai,68,4.4,32440,1st Owner,31.7,4.13
2025-04-24,TVS Jupiter,Delhi,52,4.1,29157,1st Owner,37.9,4.91
2022-01-16,Hero HF Deluxe,Mumbai,68,4.1,20608,2nd Owner,32.4,0.0
2025-03-21,Suzuki Access 125,Bengaluru,50,6.5,39928,1st Owner,29.7,4.8
2024-03-03,Suzuki Access 125,Mumbai,50,0.6,3799,1st Owner,80.3,9.48
2025-02-03,Bajaj Pulsar 150,Delhi,45,1.2,8899,1st Owner,87.0,5.01
2022-10-07,Hero Splendor Plus,Delhi,65,6.3,53127,1st Owner,26.4,10.6
2024-05-15,TVS Jupiter,Mumbai,52,5.6,25549,1st Owner,33.5,9.41
2023-01-01,Yamaha FZ-S,Bengaluru,42,2.5,15526,1st Owner,80.4,0.55
2023-07-04,TVS Jupiter,Mumbai,52,3.7,29151,1st Owner,39.6,-4.77
2023-06-08,Suzuki Access 125,Delhi,50,6.9,32207,2nd Owner,27.8,-3.98
2022-10-21,Bajaj Platina,Delhi,62,2.1,8465,1st Owner,53.8,9.2
2025-06-09,Hero HF Deluxe,Delhi,68,1.8,15825,1st Owner,48.9,4.89
2025-06-04,Bajaj Platina,Mumbai,62,1.0,7363,2nd Owner,59.9,4.6
2025-05-03,Bajaj Platina,Delhi,62,2.7,20654,1st Owner,48.7,4.94
2022-06-21,KTM Duke 200,Delhi,32,4.9,35045,1st Owner,86.4,11.11
2025-11-04,Honda Activa 6G,Mumbai,55,6.8,31132,2nd Owner,26.1,4.39
2024-11-26,Yamaha FZ-S,Delhi,42,4.2,25540,1st Owner,60.5,4.92
2023-09-19,Bajaj Platina,Bengaluru,62,6.5,36290,3rd Owner,21.0,-0.04
2026-02-23,Honda Activa 6G,Bengaluru,55,1.1,4601,1st Owner,72.4,4.25
2022-09-10,TVS Jupiter,Mumbai,52,1.5,8353,2nd Owner,56.0,10.46
2023-09-15,Bajaj Platina,Delhi,62,6.4,56114,1st Owner,24.0,-0.17
2024-10-12,TVS Jupiter,Delhi,52,0.6,4772,2nd Owner,62.0,5.06
2023-09-26,Yamaha FZ-S,Delhi,42,8.0,57657,1st Owner,31.0,0.05
2025-06-27,Suzuki Access 125,Bengaluru,50,2.1,18341,2nd Owner,53.8,4.72
2022-12-14,KTM Duke 200,Mumbai,32,7.3,40264,1st Owner,59.1,3.95
2024-02-17,Suzuki Access 125,Mumbai,50,1.2,5189,2nd Owner,68.1,9.46
2024-05-23,Hero Splendor Plus,Bengaluru,65,1.7,14993,2nd Owner,51.8,9.63
2024-03-25,Bajaj Pulsar 150,Bengaluru,45,5.4,34175,2nd Owner,43.1,9.67
2025-03-16,Royal Enfield Classic 350,Bengaluru,35,1.4,12234,1st Owner,152.4,4.81
2024-02-03,Honda Activa 6G,Mumbai,55,5.5,42005,1st Owner,33.1,9.41
2024-09-15,Hero Splendor Plus,Delhi,65,1.4,5869,1st Owner,61.1,5.15
2025-12-15,Hero HF Deluxe,Bengaluru,68,6.1,47871,1st Owner,23.5,4.5
2023-11-03,Bajaj Platina,Mumbai,62,4.6,32047,2nd Owner,32.1,2.7
2026-05-10,Bajaj Pulsar 150,Mumbai,45,2.6,15224,3rd Owner,59.3,4.17
2024-01-23,Hero Splendor Plus,Delhi,65,2.2,12124,1st Owner,56.5,10.16
2024-08-11,KTM Duke 200,Bengaluru,32,5.2,27465,2nd Owner,79.3,5.06
2026-04-26,Bajaj Platina,Bengaluru,62,4.4,36637,3rd Owner,28.1,4.3
2025-05-18,Hero HF Deluxe,Bengaluru,68,2.8,13096,1st Owner,43.0,4.7
2026-02-19,Bajaj Platina,Bengaluru,62,1.7,13785,1st Owner,55.7,4.25
2022-08-17,Yamaha FZ-S,Delhi,42,3.7,18883,3rd Owner,54.9,11.76
2022-09-14,Yamaha FZ-S,Bengaluru,42,5.7,45896,2nd Owner,39.9,10.65
2022-03-08,Royal Enfield Classic 350,Mumbai,35,2.5,15029,3rd Owner,115.7,5.5
2023-11-28,Suzuki Access 125,Bengaluru,50,5.8,26675,1st Owner,36.6,5.18
2025-09-03,Bajaj Platina,Mumbai,62,4.0,35021,2nd Owner,34.4,4.47
2023-03-18,Yamaha FZ-S,Bengaluru,42,4.0,35185,1st Owner,59.2,-0.12
2024-01-10,TVS Jupiter,Bengaluru,52,2.1,8541,2nd Owner,51.4,9.75
2022-03-13,Bajaj Platina,Mumbai,62,5.4,38112,2nd Owner,27.1,5.74
2023-06-15,Royal Enfield Classic 350,Delhi,35,7.9,58621,2nd Owner,48.8,-4.26
2022-11-08,Royal Enfield Classic 350,Mumbai,35,6.7,43724,2nd Owner,59.6,6.84
2024-09-21,Hero Splendor Plus,Mumbai,65,2.6,19849,2nd Owner,46.9,4.85
2024-10-29,Bajaj Platina,Mumbai,62,7.5,46726,2nd Owner,20.9,4.71
2024-09-12,Bajaj Platina,Bengaluru,62,7.9,60129,3rd Owner,16.6,4.98
2022-07-04,Honda Activa 6G,Mumbai,55,7.1,57380,2nd Owner,22.8,11.02
2024-10-23,Bajaj Platina,Bengaluru,62,4.6,40553,2nd Owner,31.3,4.87
2024-04-06,TVS Jupiter,Bengaluru,52,2.4,17912,1st Owner,52.8,9.71
2025-05-22,KTM Duke 200,Bengaluru,32,1.4,9899,1st Owner,157.6,4.69
2024-11-10,Hero HF Deluxe,Bengaluru,68,4.8,41928,2nd Owner,24.9,4.78
2022-11-27,Suzuki Access 125,Delhi,50,2.2,14087,1st Owner,60.2,5.36
2024-05-10,KTM Duke 200,Bengaluru,32,0.8,3378,2nd Owner,153.3,9.62
2026-01-20,Suzuki Access 125,Delhi,50,4.3,28652,1st Owner,42.0,4.53
2026-05-30,Yamaha FZ-S,Bengaluru,42,3.8,32257,1st Owner,60.8,4.28
2024-04-19,KTM Duke 200,Bengaluru,32,5.5,39019,1st Owner,79.5,9.65
2025-09-25,Hero Splendor Plus,Delhi,65,6.0,31995,1st Owner,31.4,4.73
2025-11-02,Royal Enfield Classic 350,Mumbai,35,5.7,37663,2nd Owner,70.7,4.4
2024-12-23,Honda Activa 6G,Mumbai,55,3.8,31139,3rd Owner,35.5,4.57
2023-08-23,TVS Jupiter,Mumbai,52,6.9,39055,2nd Owner,24.3,-0.61
2024-08-21,Royal Enfield Classic 350,Delhi,35,2.8,13869,2nd Owner,121.8,5.27
2023-03-08,KTM Duke 200,Mumbai,32,5.8,30377,1st Owner,79.8,0.34
2024-04-30,Royal Enfield Classic 350,Bengaluru,35,7.2,34362,1st Owner,64.4,9.66
2022-09-24,KTM Duke 200,Mumbai,32,7.2,38659,1st Owner,60.3,10.18
2024-11-18,Royal Enfield Classic 350,Bengaluru,35,7.5,60950,1st Owner,55.7,4.75
2024-03-21,Royal Enfield Classic 350,Bengaluru,35,6.2,44935,3rd Owner,58.4,9.68
2022-06-14,KTM Duke 200,Delhi,32,4.0,33096,1st Owner,97.4,10.78
2024-11-29,Honda Activa 6G,Delhi,55,6.4,32348,1st Owner,28.9,4.9
2026-03-22,Bajaj Platina,Mumbai,62,1.7,14128,1st Owner,54.5,4.16
2024-11-30,Honda Activa 6G,Mumbai,55,2.0,16076,1st Owner,56.3,4.59
2022-01-17,Bajaj Platina,Bengaluru,62,2.2,10355,1st Owner,53.7,0.0
2023-01-30,Yamaha FZ-S,Mumbai,42,3.7,17725,3rd Owner,58.4,0.62
2025-12-27,Yamaha FZ-S,Delhi,42,4.3,18815,2nd Owner,55.2,4.59
2026-02-05,Royal Enfield Classic 350,Delhi,35,6.1,27186,1st Owner,76.3,4.53
2023-07-20,Hero HF Deluxe,Delhi,68,3.2,14638,1st Owner,41.6,-5.65
2025-11-27,Hero Splendor Plus,Delhi,65,1.2,7840,1st Owner,62.5,4.7
2025-11-07,Yamaha FZ-S,Bengaluru,42,2.4,11524,2nd Owner,73.4,4.5
2024-03-06,Suzuki Access 125,Mumbai,50,6.6,27659,2nd Owner,29.4,9.46
2024-10-19,KTM Duke 200,Mumbai,32,7.1,40225,2nd Owner,54.3,4.77
2025-02-07,Yamaha FZ-S,Bengaluru,42,2.7,23626,3rd Owner,59.7,4.84
2025-11-29,Honda Activa 6G,Mumbai,55,3.9,18287,2nd Owner,42.2,4.44
2022-01-01,Bajaj Pulsar 150,Bengaluru,45,6.4,45243,3rd Owner,30.4,0.0
2026-02-24,Hero HF Deluxe,Bengaluru,68,1.5,10292,1st Owner,54.0,4.25
2022-09-15,Royal Enfield Classic 350,Mumbai,35,5.0,32063,1st Owner,86.2,10.38
2024-05-21,Yamaha FZ-S,Delhi,42,0.7,5279,1st Owner,107.6,10.03
2025-03-31,Bajaj Pulsar 150,Delhi,45,6.2,32025,2nd Owner,39.9,4.96
2026-03-05,Bajaj Platina,Bengaluru,62,2.1,18270,1st Owner,53.2,4.24
2022-09-13,KTM Duke 200,Bengaluru,32,2.1,10598,1st Owner,143.9,10.66
2022-06-26,Hero Splendor Plus,Delhi,65,7.7,39363,2nd Owner,22.2,11.36
2026-03-14,Bajaj Pulsar 150,Mumbai,45,8.0,68668,2nd Owner,24.9,4.2
2025-03-26,TVS Jupiter,Delhi,52,7.2,56293,1st Owner,21.6,5.0
2023-03-11,Hero Splendor Plus,Bengaluru,65,4.7,41645,1st Owner,34.3,0.18
2025-01-19,Royal Enfield Classic 350,Bengaluru,35,6.7,56479,1st Owner,60.0,4.76
2023-11-06,TVS Jupiter,Bengaluru,52,7.4,61962,1st Owner,20.4,3.05
2025-03-17,Suzuki Access 125,Mumbai,50,5.3,36236,2nd Owner,32.1,4.71
2023-04-09,Suzuki Access 125,Bengaluru,50,2.9,17981,1st Owner,54.1,-1.17
2025-11-29,Yamaha FZ-S,Delhi,42,6.7,57129,2nd Owner,31.3,4.7
2022-08-13,TVS Jupiter,Delhi,52,6.0,54109,2nd Owner,23.7,11.87
2025-06-30,Suzuki Access 125,Bengaluru,50,0.6,2590,1st Owner,81.8,4.69
2025-10-25,Bajaj Platina,Delhi,62,4.3,29910,2nd Owner,34.3,4.7
2025-05-06,Hero HF Deluxe,Delhi,68,4.5,30453,2nd Owner,28.8,4.89
2022-12-29,TVS Jupiter,Mumbai,52,3.3,26880,3rd Owner,36.3,0.56
2023-03-30,Honda Activa 6G,Delhi,55,2.3,12246,1st Owner,56.5,-0.75
2026-04-29,KTM Duke 200,Bengaluru,32,1.6,12597,1st Owner,140.9,4.32
2025-03-24,Yamaha FZ-S,Mumbai,42,1.4,6061,1st Owner,92.0,4.71
2023-08-01,Royal Enfield Classic 350,Delhi,35,3.8,29248,1st Owner,101.8,-5.45
